,Customer_care_calls,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,On_time,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F
9740,4,170,2,2,5607,0,1,0,0,0,0,1,0,0,0,1,0,0
4700,3,201,3,3,4556,1,1,0,0,0,0,0,0,1,0,1,0,1
5235,5,249,3,8,5000,1,0,1,0,0,0,0,0,1,1,0,0,1
8812,3,242,8,8,5401,0,0,0,1,0,0,0,0,1,0,0,1,1
9935,6,254,5,10,1435,0,0,0,0,0,1,0,0,1,0,0,1,1
8489,3,261,3,10,4224,1,0,0,0,0,1,1,0,0,0,1,0,1
473,3,157,2,39,1525,1,0,0,0,0,1,0,0,1,0,0,1,1
2285,4,135,2,25,1009,1,0,0,0,0,1,0,0,1,1,0,0,1
2417,3,228,2,65,3943,1,0,0,0,0,1,0,0,1,0,0,1,0
5550,3,145,2,2,4232,1,0,0,0,1,0,0,0,1,0,1,0,1
1592,4,156,3,2,1127,1,1,0,0,0,0,0,0,1,0,1,0,1
4850,5,150,3,10,4799,1,1,0,0,0,0,0,0,1,0,1,0,0
5040,7,310,4,7,1989,0,0,0,0,1,0,0,0,1,0,0,1,1
10145,7,254,4,6,1014,0,0,0,0,0,1,1,0,0,0,0,1,1
9563,4,191,2,10,5068,1,0,0,0,0,1,0,1,0,0,1,0,0
4264,5,178,6,10,5197,0,0,0,1,0,0,0,0,1,0,0,1,0
5419,5,223,3,6,5977,0,0,0,0,0,1,0,0,1,0,1,0,0
6611,7,244,4,8,1817,1,0,0,0,0,1,0,0,1,0,1,0,0
6837,3,250,6,9,5322,1,0,1,0,0,0,0,1,0,0,0,1,0
4725,4,194,3,6,5282,0,0,1,0,0,0,0,0,1,0,0,1,1
8283,2,142,3,10,5174,0,0,1,0,0,0,0,0,1,1,0,0,0
3632,3,205,2,2,5322,0,1,0,0,0,0,0,0,1,0,0,1,1
2701,3,132,2,6,1185,1,0,0,0,0,1,0,0,1,0,0,1,0
499,5,201,3,47,2657,1,0,0,0,0,1,0,0,1,0,1,0,1
4528,6,263,6,10,5826,0,0,0,1,0,0,1,0,0,0,1,0,0
4961,3,229,2,1,5670,0,0,0,0,0,1,0,0,1,0,0,1,1
3570,3,183,2,5,4261,1,0,0,0,1,0,1,0,0,0,1,0,0
8330,6,308,4,8,1569,1,1,0,0,0,0,0,1,0,0,1,0,0
6517,3,270,3,7,4459,1,0,0,0,0,1,0,0,1,1,0,0,1
3488,5,152,3,1,5314,1,1,0,0,0,0,0,0,1,0,1,0,0
1825,4,268,3,17,3085,1,0,0,0,0,1,0,0,1,0,1,0,0
1546,3,205,2,15,3231,1,0,0,1,0,0,0,0,1,0,1,0,1
9104,6,249,4,10,1318,0,1,0,0,0,0,0,0,1,0,1,0,0
2509,5,235,2,27,2451,1,0,0,0,0,1,0,0,1,0,1,0,0
8739,5,169,2,4,6000,1,0,1,0,0,0,0,0,1,0,0,1,0
7455,5,257,5,8,1409,0,0,1,0,0,0,0,0,1,0,1,0,1
9314,3,230,2,4,4387,1,1,0,0,0,0,1,0,0,0,1,0,1
570,2,236,3,3,3416,1,0,0,0,1,0,0,0,1,0,0,1,0
3968,3,234,3,3,4187,1,1,0,0,0,0,1,0,0,0,0,1,1
10456,5,217,6,6,1483,1,0,0,1,0,0,0,0,1,0,0,1,0
4838,2,251,6,1,4165,1,1,0,0,0,0,0,0,1,0,0,1,1
1371,5,268,3,6,2206,1,0,1,0,0,0,1,0,0,0,0,1,0
612,4,187,3,61,2207,1,0,0,0,1,0,0,0,1,0,1,0,0
10956,4,192,4,7,4949,0,0,0,0,1,0,1,0,0,1,0,0,0
5790,7,285,4,2,1017,1,0,0,0,1,0,0,0,1,0,0,1,1
1897,4,226,7,41,2964,1,0,0,0,0,1,0,1,0,0,1,0,0
1725,5,248,3,4,2207,1,0,1,0,0,0,0,0,1,0,0,1,0
3140,3,256,4,3,4732,0,1,0,0,0,0,0,1,0,0,0,1,0
5654,5,266,2,3,4030,0,1,0,0,0,0,0,0,1,0,1,0,0
9279,3,202,2,7,5328,0,0,1,0,0,0,0,0,1,0,0,1,1
6200,4,153,2,1,4027,0,1,0,0,0,0,0,0,1,0,1,0,1
43,3,174,2,44,1556,1,0,0,0,0,1,0,0,1,0,1,0,0
1056,3,272,4,23,2048,1,0,0,0,1,0,0,0,1,0,1,0,1
345,5,264,3,6,2882,1,0,1,0,0,0,0,0,1,0,1,0,0
6432,3,194,2,7,5553,0,0,0,0,1,0,0,1,0,0,0,1,0
8698,5,242,4,2,5359,0,0,0,1,0,0,0,0,1,0,0,1,1
7228,3,268,2,4,5909,0,0,0,1,0,0,0,0,1,0,1,0,1
9880,6,296,4,4,1650,0,0,0,1,0,0,1,0,0,0,1,0,1
8043,6,138,3,6,1604,0,0,1,0,0,0,0,0,1,0,1,0,0
3398,6,240,4,9,4099,0,1,0,0,0,0,0,1,0,0,1,0,0
328,5,274,2,24,2423,1,0,0,1,0,0,0,0,1,0,0,1,0
6869,4,273,5,4,1223,1,0,0,0,0,1,0,0,1,0,1,0,1
7705,6,284,4,9,1845,1,0,0,0,0,1,0,0,1,0,1,0,1
5576,3,144,3,8,5221,1,1,0,0,0,0,0,0,1,0,1,0,1
4773,6,274,6,1,4632,0,0,1,0,0,0,0,1,0,0,0,1,1
9999,3,158,3,1,5502,0,0,1,0,0,0,1,0,0,0,1,0,0
8875,5,225,5,6,2000,0,0,0,0,0,1,0,0,1,0,1,0,1
7152,6,286,4,9,1282,1,0,0,0,1,0,0,0,1,0,1,0,0
2775,4,178,3,19,1906,1,0,1,0,0,0,0,0,1,0,1,0,0
8416,2,207,3,10,5394,0,0,0,1,0,0,0,0,1,0,0,1,1
1013,4,178,2,39,1362,1,0,0,0,0,1,0,0,1,1,0,0,0
7354,3,265,4,8,5087,1,0,0,1,0,0,0,0,1,0,1,0,1
2904,3,236,4,43,2584,1,0,0,0,1,0,0,0,1,0,0,1,1
7394,4,223,5,3,4480,0,1,0,0,0,0,1,0,0,0,0,1,1
406,4,180,2,23,1193,1,0,0,1,0,0,1,0,0,0,1,0,0
594,5,209,2,49,2581,1,0,0,0,1,0,0,0,1,1,0,0,1
5506,6,301,5,7,1209,1,0,0,1,0,0,0,0,1,0,0,1,1
10601,3,158,3,6,5261,1,0,0,0,0,1,0,0,1,0,1,0,1
6755,2,189,3,5,5320,0,0,0,0,0,1,0,0,1,0,1,0,1
6390,4,219,2,4,4069,1,0,0,0,1,0,0,0,1,1,0,0,0
1662,6,286,7,7,2338,1,0,0,0,1,0,0,0,1,0,0,1,1
2290,4,273,4,26,3223,1,0,0,1,0,0,0,0,1,0,1,0,1
4475,2,278,2,9,4318,0,0,0,0,0,1,0,0,1,0,0,1,1
7323,5,151,6,2,4529,0,0,1,0,0,0,0,0,1,0,0,1,0
1936,3,199,2,46,2728,1,0,0,1,0,0,0,0,1,0,1,0,0
1201,6,213,3,63,1548,1,0,0,0,0,1,0,0,1,0,1,0,0
9922,7,254,4,5,1865,1,0,0,1,0,0,0,0,1,0,1,0,1
7961,7,308,4,5,1705,0,0,0,0,0,1,1,0,0,0,0,1,0
5711,4,189,3,3,5193,0,0,0,0,0,1,0,0,1,0,0,1,1
5267,6,301,5,3,1844,1,0,0,0,0,1,0,0,1,0,0,1,0
6944,3,155,4,1,4432,1,1,0,0,0,0,0,0,1,0,1,0,1
1358,4,241,3,61,3812,1,1,0,0,0,0,0,1,0,0,0,1,1
1584,2,182,2,14,3751,1,0,0,0,1,0,0,0,1,0,0,1,1
2092,5,178,7,52,1824,1,0,0,1,0,0,0,0,1,0,0,1,0
4983,4,263,3,4,4150,1,0,1,0,0,0,0,0,1,0,1,0,0
6126,3,240,3,8,4410,0,0,0,0,1,0,0,0,1,0,0,1,0
2046,5,262,6,10,3164,1,0,0,0,1,0,0,1,0,0,0,1,0
5231,3,284,10,5,5479,0,0,0,0,0,1,0,0,1,0,1,0,0
10560,3,216,3,3,5817,0,0,0,0,1,0,1,0,0,0,1,0,1
5504,6,282,4,8,1553,0,1,0,0,0,0,0,0,1,0,0,1,0
6564,5,257,5,3,1953,0,0,0,0,1,0,0,1,0,0,0,1,1
275,5,115,5,26,1692,1,0,0,0,0,1,1,0,0,0,1,0,1
2929,6,213,6,7,2709,1,0,0,0,0,1,0,0,1,0,1,0,0
8328,4,228,5,6,1718,0,0,0,0,1,0,0,0,1,0,1,0,0
488,7,192,3,46,1550,1,1,0,0,0,0,0,0,1,0,1,0,0
3459,2,180,2,8,4321,1,0,1,0,0,0,0,0,1,0,1,0,1
5523,4,218,5,5,1238,0,0,1,0,0,0,0,0,1,0,1,0,1
5938,4,220,3,6,4472,0,0,0,1,0,0,0,0,1,0,0,1,1
10390,5,222,3,10,5644,1,0,0,1,0,0,0,1,0,0,0,1,0
1805,4,151,2,6,1114,1,0,0,0,0,1,0,0,1,0,0,1,0
10764,5,235,5,4,1259,1,0,0,0,1,0,0,0,1,0,1,0,0
4388,5,175,4,4,4505,0,1,0,0,0,0,1,0,0,0,1,0,0
10519,4,263,2,9,4210,0,0,0,0,0,1,0,0,1,0,1,0,0
6599,7,310,5,5,1563,0,0,0,0,0,1,0,0,1,0,1,0,1
5974,4,274,2,1,4762,0,0,0,1,0,0,0,0,1,0,1,0,0
1670,4,209,4,10,3370,1,1,0,0,0,0,0,0,1,0,1,0,1
2434,3,181,2,29,2217,1,0,0,1,0,0,0,0,1,0,1,0,0
1686,2,219,3,56,3608,1,0,0,0,1,0,0,0,1,0,1,0,1
10981,5,251,6,10,1196,0,0,0,0,0,1,0,0,1,0,1,0,0
525,3,249,3,51,2173,1,0,1,0,0,0,0,1,0,0,0,1,0
4062,6,98,3,8,4651,1,0,0,0,1,0,0,0,1,0,1,0,1
8828,4,246,5,1,1673,1,1,0,0,0,0,0,0,1,0,1,0,1
1021,3,226,2,18,2319,1,0,0,0,0,1,0,0,1,0,1,0,0
7273,3,239,4,5,4084,1,0,0,0,0,1,1,0,0,0,1,0,1
4028,4,261,3,7,4314,1,1,0,0,0,0,0,0,1,0,0,1,0
3043,3,274,3,50,3958,1,0,0,0,0,1,0,0,1,0,0,1,1
8602,5,232,5,1,1127,0,0,0,1,0,0,0,0,1,0,1,0,0
1379,3,240,6,21,3559,1,0,0,0,0,1,1,0,0,0,1,0,0
7088,4,214,5,9,5801,0,1,0,0,0,0,0,0,1,0,0,1,0
3362,3,206,3,1,4431,1,1,0,0,0,0,0,0,1,1,0,0,1
10584,5,187,3,5,4613,0,0,0,0,1,0,0,0,1,0,0,1,1
10275,3,146,3,8,5637,1,0,1,0,0,0,1,0,0,0,0,1,0
1848,5,123,2,60,1653,1,0,0,0,1,0,0,0,1,0,1,0,1
7073,4,195,4,1,5004,0,0,0,0,0,1,0,0,1,0,0,1,1
5568,4,211,3,5,5757,1,0,0,0,1,0,0,0,1,1,0,0,0
2264,4,155,4,48,1972,1,1,0,0,0,0,0,0,1,1,0,0,1
3972,4,180,3,5,4346,0,0,0,0,1,0,1,0,0,1,0,0,1
363,4,187,4,29,3141,1,0,1,0,0,0,0,0,1,1,0,0,1
2612,3,149,2,37,1699,1,1,0,0,0,0,1,0,0,0,0,1,0
691,5,140,3,42,1384,1,0,0,0,0,1,1,0,0,1,0,0,1
10120,5,179,6,1,5433,0,0,0,1,0,0,0,1,0,0,0,1,0
6912,5,251,5,7,1924,1,0,0,0,1,0,0,0,1,0,1,0,1
1831,2,211,3,12,3296,1,0,0,0,0,1,0,0,1,0,0,1,1
3746,2,180,2,1,4407,0,1,0,0,0,0,0,0,1,1,0,0,0
4620,3,169,3,9,4317,1,0,0,0,1,0,0,0,1,0,1,0,1
90,5,174,6,41,1085,1,0,0,0,1,0,0,0,1,1,0,0,1
3463,4,186,2,9,4887,1,0,0,0,0,1,0,0,1,0,0,1,1
2911,3,274,3,19,3076,1,0,0,0,0,1,0,0,1,0,0,1,0
2422,3,154,2,4,1009,1,0,0,1,0,0,0,0,1,1,0,0,1
4584,3,156,3,9,4278,0,0,0,0,1,0,0,0,1,0,0,1,0
10592,5,189,3,10,5554,1,1,0,0,0,0,0,0,1,0,1,0,1
4719,3,190,3,9,4468,0,0,1,0,0,0,0,0,1,0,1,0,0
10480,5,241,5,1,1924,1,0,0,1,0,0,0,0,1,0,0,1,0
1794,2,128,2,17,1824,1,0,0,0,1,0,1,0,0,0,1,0,0
5969,4,243,5,3,1634,1,0,0,0,0,1,0,0,1,0,0,1,1
9156,6,257,4,5,1565,1,0,0,0,1,0,0,1,0,0,1,0,1
3864,6,218,6,1,4558,1,0,0,0,1,0,0,0,1,0,0,1,0
7892,6,99,3,8,5872,0,1,0,0,0,0,0,0,1,0,1,0,0
7912,3,167,2,6,5101,0,0,0,1,0,0,0,0,1,0,1,0,0
6039,6,242,5,5,1555,0,0,1,0,0,0,1,0,0,0,1,0,1
4195,3,255,4,5,4415,0,0,0,0,0,1,0,0,1,0,0,1,0
694,4,214,3,36,2684,1,0,0,1,0,0,1,0,0,0,1,0,0
7702,7,272,4,2,1754,0,0,0,1,0,0,0,0,1,0,0,1,0
9929,6,282,4,6,1674,0,0,0,0,0,1,0,0,1,0,0,1,0
2306,3,209,2,33,2603,1,1,0,0,0,0,0,1,0,0,1,0,0
1068,3,255,3,23,3764,1,0,0,0,1,0,0,0,1,0,0,1,0
5144,2,274,4,10,4798,1,1,0,0,0,0,0,0,1,0,0,1,1
7184,3,214,2,3,1983,1,1,0,0,0,0,0,0,1,0,0,1,0
1220,3,178,4,48,1079,1,1,0,0,0,0,0,1,0,0,0,1,1
4003,2,158,3,2,4153,0,0,0,0,0,1,0,0,1,0,0,1,1
9815,4,125,3,10,5883,0,0,0,0,0,1,0,0,1,0,1,0,1
1669,5,164,5,52,1644,1,0,0,0,0,1,0,0,1,0,1,0,0
9977,3,256,2,7,5725,1,0,0,0,0,1,0,1,0,0,1,0,1
9974,5,192,2,5,4046,0,1,0,0,0,0,0,1,0,0,1,0,0
8910,6,299,4,2,1192,0,0,0,0,1,0,1,0,0,0,1,0,0
2719,3,134,2,45,1946,1,0,0,0,0,1,0,1,0,0,0,1,1
9894,3,271,3,1,5486,1,0,0,0,1,0,0,0,1,0,0,1,0
6682,5,245,3,4,4298,0,0,0,1,0,0,0,0,1,1,0,0,0
5886,3,262,5,1,5043,0,0,0,0,1,0,1,0,0,0,0,1,1
6754,4,160,5,10,4018,1,0,0,1,0,0,0,0,1,0,1,0,1
81,2,132,3,18,1759,1,0,1,0,0,0,0,0,1,0,1,0,0
8512,3,184,3,2,4357,1,0,0,1,0,0,0,0,1,0,1,0,1
1992,4,172,3,1,1182,1,0,0,0,1,0,0,0,1,0,1,0,0
10697,2,157,3,4,4888,0,0,0,0,0,1,1,0,0,0,0,1,1
8797,3,150,2,9,4100,0,0,0,0,0,1,0,0,1,0,0,1,0
9261,4,213,3,2,5432,1,0,1,0,0,0,0,0,1,0,0,1,0
769,4,114,3,9,1240,1,0,0,0,0,1,0,0,1,0,0,1,1
2391,3,200,2,44,2651,1,0,1,0,0,0,0,0,1,0,1,0,1
7386,5,207,2,8,5066,1,0,0,0,1,0,0,1,0,1,0,0,0
6857,3,242,2,1,5803,1,0,0,0,0,1,1,0,0,0,1,0,0
3046,5,225,3,1,2049,1,0,0,1,0,0,0,0,1,0,0,1,0
9021,3,228,4,6,4947,0,0,1,0,0,0,0,1,0,0,0,1,0
4939,3,235,3,4,5498,0,0,0,0,0,1,1,0,0,0,1,0,0
2203,3,154,4,62,1616,1,0,0,0,0,1,1,0,0,0,0,1,1
6788,3,250,6,1,4543,1,1,0,0,0,0,0,0,1,0,0,1,0
7896,3,242,3,8,5915,1,0,0,0,1,0,0,0,1,0,0,1,1
7529,5,204,5,3,5723,1,0,0,0,0,1,0,1,0,0,1,0,0
3934,6,178,3,5,4096,0,0,0,1,0,0,0,0,1,0,1,0,1
5174,5,266,3,4,4195,0,1,0,0,0,0,0,0,1,0,0,1,1
8517,4,183,4,6,4562,1,0,1,0,0,0,0,0,1,0,1,0,1
2956,5,213,2,12,2522,1,0,0,1,0,0,0,0,1,1,0,0,0
6052,7,302,5,5,1614,0,0,0,1,0,0,0,0,1,0,0,1,0
546,5,147,4,42,1642,1,0,0,0,1,0,1,0,0,1,0,0,1
5590,5,195,4,1,4482,0,0,0,1,0,0,0,1,0,0,0,1,0
5510,6,305,4,8,1015,0,1,0,0,0,0,0,0,1,0,1,0,0
10385,5,272,2,4,5342,0,0,0,0,0,1,0,1,0,0,1,0,1
6713,4,279,6,5,4898,1,0,0,0,0,1,1,0,0,0,0,1,0
6344,4,195,2,2,4008,1,1,0,0,0,0,0,0,1,0,1,0,0
4833,4,251,3,5,4206,0,0,1,0,0,0,0,0,1,0,0,1,0
6322,3,176,3,1,5168,0,0,0,1,0,0,0,0,1,0,1,0,1
1681,2,121,3,25,1124,1,0,0,0,0,1,0,0,1,0,0,1,0
928,3,180,4,55,1165,1,0,0,1,0,0,0,0,1,0,0,1,0
3416,3,148,4,9,5301,0,1,0,0,0,0,0,1,0,0,0,1,1
352,2,267,3,15,2481,1,0,0,1,0,0,0,0,1,0,0,1,0
4291,4,249,10,7,5580,1,0,0,0,0,1,0,0,1,0,0,1,0
5832,4,251,3,8,5986,1,0,0,0,1,0,0,0,1,1,0,0,0
4218,3,243,3,5,4383,0,0,0,0,1,0,0,0,1,0,0,1,1
9508,3,137,3,3,5497,1,0,0,1,0,0,0,0,1,0,1,0,0
10176,6,277,4,6,1433,0,0,0,0,1,0,0,0,1,0,0,1,1
7199,7,278,4,2,1038,1,0,0,0,0,1,0,0,1,0,1,0,0
1553,4,190,2,6,3595,1,0,0,0,0,1,0,0,1,0,0,1,1
6866,7,302,4,4,1647,0,1,0,0,0,0,1,0,0,0,1,0,0
1926,3,264,4,33,3561,1,0,0,0,1,0,1,0,0,0,1,0,0
10379,4,171,2,6,5719,1,0,0,0,0,1,0,0,1,0,1,0,1
10615,3,100,4,10,5163,0,0,0,0,0,1,0,0,1,0,1,0,1
572,3,234,2,46,3108,1,1,0,0,0,0,0,0,1,0,0,1,0
5098,5,240,2,7,4409,1,0,0,1,0,0,0,0,1,0,1,0,1
1073,3,148,2,34,1053,1,0,0,0,0,1,0,1,0,0,0,1,0
7007,3,126,5,6,4372,1,0,0,0,0,1,0,0,1,0,1,0,1
8016,6,264,4,8,1755,0,0,0,0,1,0,0,0,1,0,0,1,0
6393,5,173,2,4,4242,1,0,1,0,0,0,0,0,1,0,1,0,1
918,3,188,3,11,3072,1,0,0,0,1,0,0,0,1,1,0,0,0
876,3,247,2,55,3461,1,0,0,0,1,0,0,0,1,0,0,1,0
1418,3,180,3,6,1228,1,1,0,0,0,0,0,0,1,0,1,0,0
6609,5,267,5,10,1505,0,0,1,0,0,0,0,0,1,0,0,1,0
10625,3,228,2,2,5640,0,0,0,0,0,1,0,0,1,0,0,1,0
5405,2,146,4,4,5817,0,0,0,0,0,1,0,0,1,0,1,0,0
5458,5,205,3,3,5182,0,0,0,1,0,0,0,1,0,0,1,0,1
8729,4,239,3,6,5632,0,0,0,0,0,1,0,0,1,0,0,1,0
5677,4,287,6,6,5282,0,0,0,0,0,1,0,0,1,0,0,1,0
1089,3,112,5,41,1249,1,0,1,0,0,0,0,1,0,0,0,1,1
9507,3,253,3,4,4269,0,0,1,0,0,0,0,0,1,0,0,1,0
1576,5,261,3,25,3494,1,0,0,1,0,0,0,0,1,0,1,0,0
9080,5,210,7,4,4525,1,1,0,0,0,0,0,0,1,0,0,1,1
9106,4,263,3,8,5475,0,0,0,1,0,0,0,0,1,0,0,1,1
2345,4,216,3,20,3549,1,0,0,0,0,1,1,0,0,0,1,0,1
8392,3,238,2,5,4052,0,0,0,1,0,0,0,0,1,1,0,0,0
7462,5,255,5,9,1156,1,0,0,1,0,0,0,0,1,0,0,1,0
7473,5,242,5,1,1824,1,0,1,0,0,0,0,0,1,0,0,1,0
4624,2,186,2,10,4506,0,0,0,1,0,0,0,0,1,0,0,1,0
7329,4,135,3,1,5013,0,0,1,0,0,0,0,0,1,0,1,0,0
3171,3,136,2,6,4002,1,0,1,0,0,0,0,0,1,1,0,0,1
6803,3,153,10,10,5772,0,0,0,0,0,1,0,0,1,0,0,1,0
866,4,199,2,46,3371,1,1,0,0,0,0,0,0,1,0,1,0,1
5819,3,185,3,6,5995,1,0,0,0,0,1,0,0,1,0,1,0,0
2907,3,138,2,46,1436,1,0,1,0,0,0,0,0,1,0,0,1,1
7275,4,256,3,4,5068,1,0,1,0,0,0,1,0,0,0,1,0,1
3213,3,210,3,10,4398,1,0,1,0,0,0,0,0,1,0,1,0,0
9262,3,160,3,1,4769,0,0,0,1,0,0,0,0,1,0,1,0,0
9460,6,279,4,4,1263,1,0,0,1,0,0,1,0,0,0,1,0,1
5328,2,201,2,2,5115,0,0,0,0,1,0,0,1,0,1,0,0,0
1602,6,241,6,61,2806,1,0,0,0,1,0,0,0,1,1,0,0,1
3209,5,173,2,7,5836,0,0,0,0,0,1,0,0,1,0,1,0,0
10088,4,267,4,2,4024,0,1,0,0,0,0,0,0,1,0,0,1,0
8185,3,250,2,4,4380,0,0,0,0,0,1,0,0,1,0,0,1,1
9825,3,132,2,8,5810,1,0,1,0,0,0,0,0,1,0,0,1,1
6843,4,134,10,5,4244,0,0,1,0,0,0,0,1,0,0,0,1,0
2266,5,194,3,6,2736,1,0,0,1,0,0,0,0,1,0,0,1,1
4313,3,170,7,7,4957,1,0,0,0,0,1,0,0,1,0,1,0,0
2690,5,236,4,64,3231,1,1,0,0,0,0,0,0,1,1,0,0,1
3358,3,205,8,1,4977,1,0,0,1,0,0,0,0,1,0,0,1,0
1671,3,192,3,19,3183,1,0,1,0,0,0,0,0,1,0,1,0,1
10482,5,265,5,5,1864,0,0,0,0,1,0,0,0,1,0,0,1,1
3343,5,255,3,6,5715,0,0,0,0,0,1,0,0,1,0,0,1,1
6211,5,241,2,7,4413,0,0,0,0,0,1,0,0,1,0,0,1,1
6522,3,270,6,9,4195,0,0,0,0,1,0,0,0,1,0,0,1,1
2796,3,145,2,29,1690,1,0,0,0,1,0,0,0,1,0,0,1,1
659,5,138,2,13,1056,1,0,0,0,0,1,0,1,0,0,1,0,0
1522,3,156,3,1,1517,1,0,0,1,0,0,1,0,0,0,0,1,1
4275,4,159,3,9,4265,1,0,1,0,0,0,0,0,1,0,1,0,0
4559,6,244,4,4,1245,1,0,0,0,0,1,0,0,1,0,1,0,1
4471,5,168,3,6,4088,1,0,0,0,0,1,0,0,1,0,1,0,1
5172,3,201,3,6,5165,1,0,0,0,1,0,0,0,1,1,0,0,0
3656,3,187,3,2,5154,1,1,0,0,0,0,0,0,1,0,0,1,0
4519,5,132,3,3,4263,0,0,0,0,0,1,1,0,0,0,1,0,0
9965,6,280,4,2,1753,0,0,0,0,0,1,0,0,1,0,1,0,0
4634,5,263,3,2,4688,0,1,0,0,0,0,0,1,0,0,0,1,1
7741,5,270,4,8,1631,1,0,0,0,0,1,0,0,1,0,0,1,0
7447,4,152,7,5,5325,1,0,0,0,0,1,0,0,1,0,1,0,1
3500,4,192,6,3,5173,0,1,0,0,0,0,0,0,1,1,0,0,1
2585,4,246,2,31,2415,1,0,0,0,0,1,0,1,0,0,0,1,0
3704,5,184,4,6,4155,1,1,0,0,0,0,1,0,0,0,1,0,0
6059,3,168,3,5,5964,0,0,0,0,0,1,0,0,1,0,1,0,0
3575,4,275,6,10,1400,1,0,0,0,0,1,1,0,0,0,0,1,0
8010,5,238,5,7,1848,0,0,0,0,1,0,0,0,1,1,0,0,0
735,4,259,3,39,2427,1,0,1,0,0,0,0,0,1,0,1,0,0
8650,4,253,6,4,1788,1,0,0,1,0,0,0,0,1,0,1,0,1
3414,3,258,4,6,5365,1,0,0,0,1,0,0,1,0,0,0,1,1
8654,7,301,4,7,1727,0,1,0,0,0,0,0,0,1,0,1,0,1
4279,4,191,3,1,4219,0,0,0,0,0,1,0,0,1,0,0,1,0
4758,7,291,4,8,1275,0,0,0,0,1,0,0,0,1,0,1,0,1
8925,7,258,4,3,1482,0,0,1,0,0,0,0,0,1,0,1,0,1
1723,5,133,4,29,1094,1,0,0,0,0,1,0,0,1,0,0,1,1
5324,4,175,3,4,5784,0,1,0,0,0,0,0,1,0,0,0,1,1
1577,5,263,3,61,2606,1,0,0,0,0,1,0,0,1,0,0,1,0
6359,4,184,3,9,5594,0,0,0,0,0,1,0,0,1,0,0,1,1
8683,6,267,4,2,5917,1,0,0,0,0,1,0,0,1,0,0,1,0
2765,5,226,3,50,2348,1,0,0,0,0,1,0,0,1,0,1,0,0
946,4,161,3,22,1819,1,0,0,1,0,0,0,1,0,0,1,0,1
4781,3,233,3,10,4626,0,0,0,0,0,1,0,1,0,0,0,1,1
7996,5,262,5,8,1493,1,0,0,1,0,0,0,0,1,0,1,0,1
561,2,157,6,17,1764,1,0,1,0,0,0,1,0,0,1,0,0,1
9973,3,115,2,10,4200,0,0,0,0,0,1,0,0,1,0,1,0,0
9129,3,225,4,10,4080,1,0,1,0,0,0,0,0,1,0,1,0,1
7130,4,169,6,3,5957,1,1,0,0,0,0,1,0,0,0,0,1,0
9413,6,244,5,5,1092,0,0,0,0,0,1,0,0,1,0,0,1,1
5264,6,304,4,4,1236,1,1,0,0,0,0,0,0,1,0,1,0,1
4884,3,206,3,5,4022,0,0,0,0,1,0,0,0,1,1,0,0,0
9625,7,301,4,1,1150,0,0,0,0,0,1,0,0,1,0,1,0,1
6954,3,245,2,7,4692,0,0,0,0,1,0,0,0,1,0,1,0,1
9324,6,191,5,8,5156,1,0,0,0,1,0,1,0,0,0,1,0,0
8707,3,248,2,1,4108,1,0,0,0,0,1,0,0,1,0,0,1,0
5910,4,257,3,2,5198,1,0,0,0,1,0,0,0,1,0,1,0,1
8400,5,150,4,1,5098,0,0,0,0,1,0,0,0,1,0,1,0,1
5452,3,135,7,5,4716,0,0,0,1,0,0,0,0,1,0,0,1,1
2124,3,250,5,36,2717,1,0,0,0,1,0,0,0,1,0,1,0,1
10598,4,177,3,5,5757,0,1,0,0,0,0,0,0,1,0,0,1,0
1143,3,224,2,37,3220,1,0,1,0,0,0,0,0,1,0,1,0,1
5349,4,254,2,10,4230,1,0,1,0,0,0,1,0,0,0,1,0,0
6486,4,206,7,3,4991,0,0,0,0,1,0,0,0,1,1,0,0,0
8131,5,237,3,1,4369,0,0,0,0,0,1,0,0,1,0,0,1,1
8846,5,258,3,8,5694,0,1,0,0,0,0,0,0,1,0,0,1,1
4775,3,265,3,3,5241,0,0,0,0,0,1,0,1,0,0,0,1,1
9070,3,173,2,7,4684,0,0,0,1,0,0,0,0,1,0,1,0,1
672,5,263,3,10,2538,1,0,0,0,1,0,0,1,0,1,0,0,0
1177,3,224,2,49,3749,1,0,0,0,0,1,0,0,1,0,1,0,1
3250,4,181,2,3,5877,0,0,0,1,0,0,0,0,1,0,1,0,1
9440,5,269,6,5,1097,0,1,0,0,0,0,0,1,0,0,0,1,1
10344,4,180,2,7,5546,1,0,0,0,1,0,0,0,1,0,0,1,0
3349,3,186,2,4,4352,0,0,0,0,0,1,0,0,1,0,0,1,0
7908,4,254,3,10,4148,0,0,0,0,1,0,0,0,1,0,0,1,1
6559,7,250,4,9,1890,1,0,0,0,0,1,0,1,0,0,1,0,0
5126,3,253,2,8,5476,1,1,0,0,0,0,0,0,1,0,1,0,0
9521,5,234,6,8,5003,0,0,0,0,0,1,0,0,1,0,0,1,1
8833,7,307,4,1,1589,1,0,0,0,0,1,0,0,1,0,1,0,1
10805,5,269,5,3,1120,0,0,0,0,0,1,0,1,0,0,0,1,1
